id пользователя;Вильямс;Шварц;Медник;Триандис;Друзья;Подписки;Подписки образование;Подписки опасные;% Подписки образование;% Подписки опасные;9_иностранные языки;8_философия;12_психология/педагогика;10_история/обществознание;7_филология/литература;5_техника и технологии;11_искусство/культура;4_математика;2_науки о земле;4_информатика;6_физика;3_химия;1_биология/медицина;3_16_юриспруденция;Преступный контент;Самоповреждающее поведение;Эстетика зла;Ненависть и агрессия и агрессия;Оружие ;Психоактивные вещества;Национализм;Депрессивный контент;Субкультура True Crime;Вульгарный контент;Суицидальный контент;Жестокий контент;Эстетика смерти;Оружие
6780;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6784;1;2;1;1;266;707;10;35;1,4%;5,0%;0;0;3;0;1;4;0;0;2;0;0;0;0;0;0;2;1;4;0;2;0;5;0;18;1;2;0;0
6788;3;1;1;1;124;623;12;35;1,9%;5,6%;6;0;0;0;1;2;0;0;1;0;1;0;1;0;0;4;1;3;1;2;1;9;2;4;4;2;2;0
6667;2;1;3;2;77;220;23;9;10,5%;4,1%;3;0;0;0;1;0;1;1;0;0;1;8;8;0;0;1;0;0;0;1;0;1;0;4;1;1;0;0
6785;2;2;1;2;128;0;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6795;2;3;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6798;1;2;1;3;42;106;0;13;0,0%;12,3%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;0;1;0;3;1;0;0;0;0;0
6814;2;3;2;2;90;19;0;1;0,0%;5,3%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6793;1;2;2;2;233;100;1;0;1,0%;0,0%;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6786;2;2;2;2;113;22;0;1;0,0%;4,5%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
6808;3;2;3;2;93;36;1;0;2,8%;0,0%;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6797;2;2;2;2;63;68;0;10;0,0%;14,7%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;2;0;2;1;0
6802;2;1;2;3;266;305;1;7;0,3%;2,3%;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2;2;0;0;0;0
6794;3;2;3;2;109;104;2;3;1,9%;2,9%;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
6809;2;1;2;2;69;112;4;13;3,6%;11,6%;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;1;1;4;0;1;1;1;0;3;0;0;1;0
6806;2;2;1;2;79;38;0;1;0,0%;2,6%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
6799;2;2;1;2;164;74;1;3;1,4%;4,1%;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
6822;2;1;3;2;237;920;5;54;0,5%;5,9%;1;0;0;0;0;2;0;0;0;0;0;0;1;1;0;0;1;4;0;5;0;9;3;27;0;4;1;0
6805;2;2;3;1;56;48;3;4;6,3%;8,3%;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
6810;2;1;2;2;186;182;3;5;1,6%;2,7%;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;2;0;0
6812;2;3;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6800;2;2;2;2;112;115;3;5;2,6%;4,3%;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;2;0;0;0;0
6821;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6792;3;3;3;2;132;14;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6811;2;3;3;2;99;35;0;4;0,0%;11,4%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0
6817;3;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6825;2;2;2;2;137;115;1;6;0,9%;5,2%;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;4;0;1;0;0;0;0
6783;2;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6815;3;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6816;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6807;2;2;2;1;93;158;7;1;4,4%;0,6%;1;0;2;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
6813;2;1;2;2;261;126;0;3;0,0%;2,4%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0
6796;2;3;2;2;73;32;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6803;2;2;1;1;77;340;17;3;5,0%;0,9%;4;0;0;4;2;3;0;1;0;0;0;1;2;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0
6801;2;3;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6818;2;1;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6823;2;2;1;3;60;142;0;4;0,0%;2,8%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0
1549;2;3;3;3;132;154;0;3;0,0%;1,9%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0
6790;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6830;1;1;2;3;268;137;1;4;0,7%;2,9%;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0
6831;2;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6804;3;3;2;3;63;105;1;1;1,0%;1,0%;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6820;3;3;3;2;244;215;3;2;1,4%;0,9%;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
6758;2;2;2;2;143;125;0;8;0,0%;6,4%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;5;0;0;0;0
6827;3;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6833;2;2;2;1;72;119;0;5;0,0%;4,2%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;0;0
6829;2;2;2;2;50;88;4;4;4,5%;4,5%;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0
6787;2;2;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6828;2;3;1;1;355;118;2;6;1,7%;5,1%;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;2;0;0;0;0;0
6834;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6789;3;2;1;1;191;263;4;15;1,5%;5,7%;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;2;0;1;9;1;1;0;0;0;0;0
6781;2;2;3;2;109;16;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6837;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6832;2;2;2;1;64;607;5;18;0,8%;3,0%;0;0;0;0;0;1;0;0;2;0;0;1;1;0;0;0;6;1;1;0;0;0;0;6;0;4;0;0
6835;2;2;1;2;255;221;17;5;7,7%;2,3%;0;0;0;0;2;8;7;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;1;0;0
6782;2;2;3;2;33;1;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6839;2;2;2;1;344;690;29;23;4,2%;3,3%;3;0;0;0;12;3;9;0;0;0;1;0;1;0;0;0;4;0;2;0;1;6;0;7;0;3;0;0
6840;2;2;3;2;56;212;2;17;0,9%;8,0%;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;1;5;0;0;0;0
6844;2;3;2;3;162;104;1;3;1,0%;2,9%;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
6841;2;1;1;2;96;73;2;3;2,7%;4,1%;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0
6843;2;2;1;1;219;28;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6826;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6845;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6846;2;3;2;1;52;76;4;1;5,3%;1,3%;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
6578;1;1;1;2;75;342;4;7;1,2%;2,0%;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;2;0;0
6847;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6848;1;1;2;1;108;109;4;5;3,7%;4,6%;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0
6850;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6851;2;1;1;1;88;16;0;1;0,0%;6,3%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
6852;2;2;3;3;297;178;4;1;2,2%;0,6%;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
6853;2;3;2;1;180;316;0;18;0,0%;5,7%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;4;0;2;0;2;0;4;0;0;0;0
6639;2;3;2;1;50;286;13;7;4,5%;2,4%;0;0;0;0;0;1;0;0;0;1;0;9;2;0;0;0;2;0;0;1;0;0;1;2;0;1;0;0
6636;2;2;2;2;67;34;0;3;0,0%;8,8%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
6856;2;2;1;1;56;55;3;7;5,5%;12,7%;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;0;0
6632;2;1;2;1;237;271;4;10;1,5%;3,7%;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;1;0;2;0;0;2;0;3;0;2;0;0
6779;2;3;2;1;108;216;1;8;0,5%;3,7%;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2;1;2;0;2;0;0
6858;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6854;2;3;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6860;2;3;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6861;2;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6862;2;2;2;1;117;8;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6863;2;1;1;2;182;914;7;33;0,8%;3,6%;2;0;1;0;2;1;1;0;0;0;0;0;0;0;0;3;0;0;0;3;0;17;3;7;0;0;0;0
6864;2;1;1;1;154;95;0;3;0,0%;3,2%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
6865;2;2;;2;105;307;3;12;1,0%;3,9%;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;6;0;2;0;1;0;0
6866;2;2;1;2;144;41;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6867;2;3;2;2;78;15;4;0;26,7%;0,0%;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6868;2;2;;2;;10;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6869;2;3;2;2;120;214;2;17;0,9%;7,9%;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;1;0;8;2;2;2;0;0;0
6870;2;3;2;3;47;19;4;0;21,1%;0,0%;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6871;2;1;2;2;86;16;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6874;2;3;2;2;103;321;35;23;10,9%;7,2%;0;1;1;10;5;0;2;0;0;0;0;0;0;16;0;0;1;10;3;0;7;0;1;1;0;0;0;0
6873;2;2;2;2;108;25;0;1;0,0%;4,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
6876;2;2;2;1;35;16;1;0;6,3%;0,0%;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6877;3;2;2;2;154;154;8;2;5,2%;1,3%;1;0;1;0;2;0;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0
6875;2;1;1;1;199;77;3;3;3,9%;3,9%;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0
6878;2;3;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6880;2;1;2;1;44;68;0;2;0,0%;2,9%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
6879;2;1;2;2;142;156;1;3;0,6%;1,9%;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0
6881;2;2;2;1;148;6;1;0;16,7%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6882;1;2;3;1;60;24;3;0;12,5%;0,0%;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6883;2;1;2;2;128;112;6;2;5,4%;1,8%;0;1;0;1;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
6884;2;2;1;2;114;320;6;54;1,9%;16,9%;1;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;2;2;18;0;0;0;4;27;0;0;1;0
6885;2;2;3;2;39;39;2;1;5,1%;2,6%;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6886;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6887;1;2;2;2;545;447;40;6;8,9%;1,3%;19;0;1;2;3;0;0;0;0;0;0;0;0;15;0;0;0;1;0;0;2;2;1;0;0;0;0;0
6838;3;;;;83;0;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6888;2;3;2;1;284;86;8;5;9,3%;5,8%;1;0;0;2;0;0;2;0;0;0;0;0;0;3;0;1;0;1;0;0;2;1;0;0;0;0;0;0
6872;3;1;1;1;77;62;4;1;6,5%;1,6%;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
6889;2;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6890;2;2;2;2;325;49;1;0;2,0%;0,0%;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6606;2;1;2;3;201;239;1;10;0,4%;4,2%;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;1;2;0;0;0;0
6891;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6892;2;3;3;1;137;24;1;0;4,2%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6893;2;1;1;1;55;129;3;5;2,3%;3,9%;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;2;0
6894;2;2;2;3;120;594;6;34;1,0%;5,7%;0;0;0;2;0;1;0;2;0;0;0;0;0;1;0;0;0;1;31;0;0;0;1;1;0;0;0;0
6895;2;1;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6897;2;3;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6898;2;3;1;2;352;408;41;4;10,0%;1,0%;3;0;4;9;12;0;0;0;1;0;0;0;0;12;0;0;0;2;0;0;0;2;0;0;0;0;0;0
6900;2;2;1;1;64;690;21;30;3,0%;4,3%;3;0;0;1;5;4;4;1;2;0;0;1;0;0;0;2;2;0;0;0;0;11;0;10;0;4;1;0
6901;2;2;2;1;77;4;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6905;1;2;2;2;66;30;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6904;2;2;2;1;56;25;3;1;12,0%;4,0%;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
6906;2;1;2;1;61;201;0;4;0,0%;2,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0
6903;2;2;3;3;573;278;11;4;4,0%;1,4%;1;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0
6907;2;2;2;3;112;68;1;5;1,5%;7,4%;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;1;0;0
6909;2;3;;2;267;25;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6911;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6912;2;2;2;2;138;326;9;28;2,8%;8,6%;0;0;1;0;0;3;5;0;0;0;0;0;0;0;0;1;3;1;0;4;0;2;2;5;0;7;3;0
6913;2;1;1;2;35;40;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6914;2;3;2;2;625;105;4;2;3,8%;1,9%;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0
6915;2;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6917;2;2;2;3;49;109;0;2;0,0%;1,8%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
6916;2;2;2;2;115;68;1;10;1,5%;14,7%;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;7;0;1;0;0;0;0;0;0;0
6918;2;2;3;3;135;25;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6920;2;2;2;3;75;20;4;2;20,0%;10,0%;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
6922;3;3;3;2;124;165;1;2;0,6%;1,2%;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
6919;3;2;1;3;6;0;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6925;3;1;1;2;442;983;9;16;0,9%;1,6%;0;0;0;1;3;2;0;0;1;1;0;0;1;0;0;1;2;1;0;1;0;2;3;6;0;0;0;0
6923;3;2;2;2;66;17;1;0;5,9%;0,0%;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6926;2;2;;3;83;85;0;6;0,0%;7,1%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;3;0;0;0;0
6763;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6924;3;1;2;1;141;263;1;18;0,4%;6,8%;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;3;0;4;0;3;2;2;0;0;0;0
6927;2;3;;2;0;0;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6928;2;3;2;1;73;69;0;1;0,0%;1,4%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6929;2;2;;1;44;0;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6930;2;2;;1;0;0;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6931;1;1;1;1;33;4;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6932;3;2;2;2;92;50;0;1;0,0%;2,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
6933;2;2;2;1;245;64;4;0;6,3%;0,0%;0;0;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6936;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6935;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6937;1;2;2;3;414;971;22;35;2,3%;3,6%;3;0;1;8;4;1;1;1;0;1;0;0;1;1;1;0;6;9;2;0;1;3;4;6;0;3;0;0
6943;2;1;;3;180;29;2;0;6,9%;0,0%;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6942;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6940;2;2;;2;345;135;17;8;12,6%;5,9%;2;1;0;0;3;3;3;4;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;4;0;1;0;0
6944;2;2;;1;129;68;0;1;0,0%;1,5%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2628;2;1;1;2;1642;63;4;0;6,3%;0,0%;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6945;2;1;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t42;2;3;;2;1461;158;12;0;7,6%;0,0%;1;1;3;2;0;1;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t68189;2;2;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t9;3;2;;1;32;5;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t47591;3;3;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t42987;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t36887;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t53821;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t68020;2;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t29275;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t35619;2;;;;71;34;1;0;2,9%;0,0%;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t44964;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t68163;2;3;1;3;125;17;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t30135;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t35479;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t36865;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t54806;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t27065;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t55711;2;1;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t55513;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67579;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t35918;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t33991;2;3;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t49630;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t65222;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t64051;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t65664;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t66293;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t63689;2;;;;64;71;1;2;1,4%;2,8%;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
t63413;3;;;;110;60;2;3;3,3%;5,0%;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0
t63529;3;;;;227;22;2;2;9,1%;9,1%;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
t63709;3;;;;65;72;0;1;0,0%;1,4%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
t65054;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
